grau_risco,grau_risco_descricao,cnae_classe,cnae_descricao,cnae_secao,cnae_descricao_secao,sexo,faixa_etaria,total_obitos,obitos_acidente_trabalho,pct_acidente_trabalho,vinculos_cnae,taxa_obitos_por_mil_vinculos
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",F,65+,1,0,0.0,30276,0.033
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",F,Não informada,1,0,0.0,30276,0.033
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,65+,1,0,0.0,30276,0.033
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,65+,4,0,0.0,30276,0.132
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,65+,1,0,0.0,30276,0.033
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,Não informada,1,0,0.0,30276,0.033
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,Não informada,1,0,0.0,30276,0.033
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,Não informada,23,2,8.7,30276,0.76
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,Não informada,22,0,0.0,30276,0.727
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,Não informada,2,0,0.0,30276,0.066
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,Não informada,3,0,0.0,30276,0.099
2,Medio,93123,"Clubes sociais, esportivos e similares",R,"Artes, Cultura, Esporte E Recreação",M,Não informada,1,0,0.0,30276,0.033
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",F,65+,1211,0,0.0,29588,40.929
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",F,65+,1,0,0.0,29588,0.034
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",F,65+,3,0,0.0,29588,0.101
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",F,Não informada,3431,4,0.1,29588,115.959
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",F,Não informada,2,0,0.0,29588,0.068
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",F,Não informada,3,0,0.0,29588,0.101
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",F,Não informada,5,0,0.0,29588,0.169
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",M,65+,6,0,0.0,29588,0.203
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",M,65+,4,0,0.0,29588,0.135
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",M,65+,37,0,0.0,29588,1.251
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",M,65+,1,0,0.0,29588,0.034
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",M,Não informada,90,0,0.0,29588,3.042
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",M,Não informada,3,0,0.0,29588,0.101
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",M,Não informada,26,0,0.0,29588,0.879
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",M,Não informada,12,0,0.0,29588,0.406
2,Medio,93131,Atividades de condicionamento físico,R,"Artes, Cultura, Esporte E Recreação",Não informado,65+,1,0,0.0,29588,0.034
2,Medio,93212,Parques de diversão e parques temáticos,R,"Artes, Cultura, Esporte E Recreação",F,65+,5,0,0.0,3938,1.27
2,Medio,93212,Parques de diversão e parques temáticos,R,"Artes, Cultura, Esporte E Recreação",F,Não informada,20,0,0.0,3938,5.079
2,Medio,93212,Parques de diversão e parques temáticos,R,"Artes, Cultura, Esporte E Recreação",M,65+,5,0,0.0,3938,1.27
2,Medio,93212,Parques de diversão e parques temáticos,R,"Artes, Cultura, Esporte E Recreação",M,Não informada,36,0,0.0,3938,9.142
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,65+,1,0,0.0,16998,0.059
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,65+,11,0,0.0,16998,0.647
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,65+,5,0,0.0,16998,0.294
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,65+,18,0,0.0,16998,1.059
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,Não informada,72,0,0.0,16998,4.236
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,Não informada,3,0,0.0,16998,0.176
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,Não informada,19,0,0.0,16998,1.118
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,Não informada,6,0,0.0,16998,0.353
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,Não informada,111,0,0.0,16998,6.53
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,Não informada,1,0,0.0,16998,0.059
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,Não informada,65,0,0.0,16998,3.824
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,F,Não informada,46,0,0.0,16998,2.706
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,65+,7,0,0.0,16998,0.412
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,65+,2,0,0.0,16998,0.118
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,65+,1,0,0.0,16998,0.059
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,65+,8,0,0.0,16998,0.471
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,65+,2,0,0.0,16998,0.118
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,65+,9,0,0.0,16998,0.529
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,6,0,0.0,16998,0.353
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,4,0,0.0,16998,0.235
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,18,0,0.0,16998,1.059
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,4,0,0.0,16998,0.235
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,5,0,0.0,16998,0.294
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,3,0,0.0,16998,0.176
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,35,0,0.0,16998,2.059
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,28,0,0.0,16998,1.647
2,Medio,96017,"Lavanderias, tinturarias e toalheiros",S,Outras Atividades De Serviços,M,Não informada,6,0,0.0,16998,0.353
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,65+,3,0,0.0,24929,0.12
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,65+,184,0,0.0,24929,7.381
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,65+,1,0,0.0,24929,0.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,65+,350,0,0.0,24929,14.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,Não informada,1,0,0.0,24929,0.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,Não informada,1392,0,0.0,24929,55.839
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,Não informada,3,0,0.0,24929,0.12
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,Não informada,11,0,0.0,24929,0.441
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,Não informada,1,0,0.0,24929,0.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,Não informada,1,0,0.0,24929,0.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,F,Não informada,728,0,0.0,24929,29.203
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,65+,1,0,0.0,24929,0.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,65+,2,0,0.0,24929,0.08
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,65+,1,0,0.0,24929,0.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,65+,19,0,0.0,24929,0.762
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,65+,263,0,0.0,24929,10.55
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,Não informada,1,0,0.0,24929,0.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,Não informada,1,0,0.0,24929,0.04
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,Não informada,2,0,0.0,24929,0.08
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,Não informada,12,0,0.0,24929,0.481
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,Não informada,876,1,0.1,24929,35.14
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,M,Não informada,408,1,0.2,24929,16.366
2,Medio,96025,Cabeleireiros e outras atividades de tratamento de beleza,S,Outras Atividades De Serviços,Não informado,Não informada,1,0,0.0,24929,0.04
2,Medio,96033,Atividades funerárias e serviços relacionados,S,Outras Atividades De Serviços,F,65+,1,0,0.0,9455,0.106
2,Medio,96033,Atividades funerárias e serviços relacionados,S,Outras Atividades De Serviços,M,65+,30,0,0.0,9455,3.173
2,Medio,96033,Atividades funerárias e serviços relacionados,S,Outras Atividades De Serviços,M,65+,1,0,0.0,9455,0.106
2,Medio,96033,Atividades funerárias e serviços relacionados,S,Outras Atividades De Serviços,M,Não informada,49,0,0.0,9455,5.182
2,Medio,96033,Atividades funerárias e serviços relacionados,S,Outras Atividades De Serviços,M,Não informada,1,0,0.0,9455,0.106
2,Medio,96092,Atividades de serviços pessoais não especificadas anteriormente,S,Outras Atividades De Serviços,F,65+,1,0,0.0,15253,0.066
2,Medio,96092,Atividades de serviços pessoais não especificadas anteriormente,S,Outras Atividades De Serviços,F,Não informada,5,0,0.0,15253,0.328
2,Medio,96092,Atividades de serviços pessoais não especificadas anteriormente,S,Outras Atividades De Serviços,M,65+,4,0,0.0,15253,0.262
2,Medio,96092,Atividades de serviços pessoais não especificadas anteriormente,S,Outras Atividades De Serviços,M,65+,11,0,0.0,15253,0.721
2,Medio,96092,Atividades de serviços pessoais não especificadas anteriormente,S,Outras Atividades De Serviços,M,Não informada,16,0,0.0,15253,1.049
2,Medio,96092,Atividades de serviços pessoais não especificadas anteriormente,S,Outras Atividades De Serviços,M,Não informada,32,0,0.0,15253,2.098
2,Medio,96092,Atividades de serviços pessoais não especificadas anteriormente,S,Outras Atividades De Serviços,M,Não informada,1,0,0.0,15253,0.066
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,1,0,0.0,46967,0.021
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,1,0,0.0,46967,0.021
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,2,0,0.0,46967,0.043
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,1,0,0.0,46967,0.021
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,5,0,0.0,46967,0.106
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,4,0,0.0,46967,0.085
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,2,0,0.0,46967,0.043
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,1,0,0.0,46967,0.021
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,5,0,0.0,46967,0.106
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,1,0,0.0,46967,0.021
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,46967,0.021
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,22,0,0.0,46967,0.468
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,10,0,0.0,46967,0.213
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,12,0,0.0,46967,0.255
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,44,0,0.0,46967,0.937
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,129,0,0.0,46967,2.747
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,468,0,0.0,46967,9.964
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,8,0,0.0,46967,0.17
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,46967,0.021
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,20,0,0.0,46967,0.426
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,134,0,0.0,46967,2.853
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,9,0,0.0,46967,0.192
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,205,2,1.0,46967,4.365
1,Leve,47512,Comércio varejista especializado de equipamentos e suprimentos de informática,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,51,0,0.0,46967,1.086
1,Leve,47521,Comércio varejista especializado de equipamentos de telefonia e comunicação,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,2,0,0.0,22378,0.089
1,Leve,47539,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,14,0,0.0,44668,0.313
1,Leve,47539,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,12,0,0.0,44668,0.269
1,Leve,47539,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,41,0,0.0,44668,0.918
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,6,0,0.0,51701,0.116
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,2,0,0.0,51701,0.039
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,6,0,0.0,51701,0.116
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,6,0,0.0,51701,0.116
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,6,0,0.0,51701,0.116
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,22,0,0.0,51701,0.426
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,38,0,0.0,51701,0.735
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,84,0,0.0,51701,1.625
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,6,0,0.0,51701,0.116
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,4,0,0.0,51701,0.077
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,11,0,0.0,51701,0.213
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,18,0,0.0,51701,0.348
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,27,0,0.0,51701,0.522
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,51701,0.019
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,56,0,0.0,51701,1.083
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,51701,0.019
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,2,0,0.0,51701,0.039
1,Leve,47547,"Comércio varejista especializado de móveis, colchoaria e artigos de iluminação",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,250,4,1.6,51701,4.835
1,Leve,47563,Comércio varejista especializado de instrumentos musicais e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,1288,0.776
1,Leve,47563,Comércio varejista especializado de instrumentos musicais e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,2,0,0.0,1288,1.553
1,Leve,47563,Comércio varejista especializado de instrumentos musicais e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,1,0,0.0,1288,0.776
1,Leve,47598,Comércio varejista de artigos de uso doméstico não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,1,0,0.0,32205,0.031
1,Leve,47598,Comércio varejista de artigos de uso doméstico não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,32205,0.031
1,Leve,47598,Comércio varejista de artigos de uso doméstico não especificados anteriormente,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,11,0,0.0,32205,0.342
1,Leve,47610,"Comércio varejista de livros, jornais, revistas e papelaria",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,2,0,0.0,32481,0.062
1,Leve,47610,"Comércio varejista de livros, jornais, revistas e papelaria",G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,8,0,0.0,32481,0.246
1,Leve,47610,"Comércio varejista de livros, jornais, revistas e papelaria",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,10,0,0.0,32481,0.308
1,Leve,47610,"Comércio varejista de livros, jornais, revistas e papelaria",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,9,0,0.0,32481,0.277
1,Leve,47610,"Comércio varejista de livros, jornais, revistas e papelaria",G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,71,0,0.0,32481,2.186
1,Leve,47636,Comércio varejista de artigos recreativos e esportivos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,1,0,0.0,28049,0.036
1,Leve,47636,Comércio varejista de artigos recreativos e esportivos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1,0,0.0,28049,0.036
1,Leve,47636,Comércio varejista de artigos recreativos e esportivos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,11,0,0.0,28049,0.392
1,Leve,47636,Comércio varejista de artigos recreativos e esportivos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,6,0,0.0,28049,0.214
1,Leve,47636,Comércio varejista de artigos recreativos e esportivos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,2,0,0.0,28049,0.071
1,Leve,47636,Comércio varejista de artigos recreativos e esportivos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,55,0,0.0,28049,1.961
1,Leve,47636,Comércio varejista de artigos recreativos e esportivos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,7,0,0.0,28049,0.25
1,Leve,47636,Comércio varejista de artigos recreativos e esportivos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,12,0,0.0,28049,0.428
1,Leve,47733,Comércio varejista de artigos médicos e ortopédicos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,19,0,0.0,5936,3.201
1,Leve,47733,Comércio varejista de artigos médicos e ortopédicos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,37,0,0.0,5936,6.233
1,Leve,47733,Comércio varejista de artigos médicos e ortopédicos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,5,0,0.0,5936,0.842
1,Leve,47733,Comércio varejista de artigos médicos e ortopédicos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,8,0,0.0,5936,1.348
1,Leve,47733,Comércio varejista de artigos médicos e ortopédicos,G,Comércio; Reparação De Veículos Automotores E Motocicletas,Não informado,65+,1,0,0.0,5936,0.168
1,Leve,47741,Comércio varejista de artigos de óptica,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,2,0,0.0,23821,0.084
1,Leve,47741,Comércio varejista de artigos de óptica,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,3,0,0.0,23821,0.126
1,Leve,47741,Comércio varejista de artigos de óptica,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,16,0,0.0,23821,0.672
1,Leve,47741,Comércio varejista de artigos de óptica,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,Não informada,5,0,0.0,23821,0.21
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,2,0,0.0,171223,0.012
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,7,0,0.0,171223,0.041
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,437,0,0.0,171223,2.552
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,3,0,0.0,171223,0.018
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,65+,2,0,0.0,171223,0.012
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,26,0,0.0,171223,0.152
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,3,0,0.0,171223,0.018
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,29,0,0.0,171223,0.169
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,2112,2,0.1,171223,12.335
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,8,0,0.0,171223,0.047
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,F,Não informada,3,0,0.0,171223,0.018
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,5,0,0.0,171223,0.029
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,4,0,0.0,171223,0.023
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,1365,1,0.1,171223,7.972
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,11,0,0.0,171223,0.064
1,Leve,47814,Comércio varejista de artigos do vestuário e acessórios,G,Comércio; Reparação De Veículos Automotores E Motocicletas,M,65+,3,0,0.0,171223,0.018
